pos	n_partitions	T_obs	null_q95	empirical_p	licensed	shuffleable_frac	enough_pooled_depth	top	feasible_0.005	feasible_0.01	feasible_0.02	feasible_0.05	feasible_0.1	per_cluster	sample
5217	9	1.8211026218524435e-06	2.8686033092163928e-06	0.325	False	1.0	True	sub9	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00753, ""n"": 1061, ""pooled_depth"": 6424.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00546, ""n"": 928, ""pooled_depth"": 5872.0, ""callable"": false}, ""sub3"": {""vaf"": 0.006, ""n"": 575, ""pooled_depth"": 1603.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00497, ""n"": 834, ""pooled_depth"": 5726.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00578, ""n"": 622, ""pooled_depth"": 4634.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00621, ""n"": 395, ""pooled_depth"": 2646.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00669, ""n"": 256, ""pooled_depth"": 606.0, ""callable"": false}, ""sub8"": {""vaf"": 0.0057, ""n"": 305, ""pooled_depth"": 2083.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00894, ""n"": 155, ""pooled_depth"": 357.0, ""callable"": true}}"	cll9_2
5265	9	1.0031431621028904e-06	2.1297799580796625e-06	0.535	False	1.0	True	sub1	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00652, ""n"": 1073, ""pooled_depth"": 8903.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00627, ""n"": 941, ""pooled_depth"": 7947.0, ""callable"": false}, ""sub3"": {""vaf"": 0.006, ""n"": 662, ""pooled_depth"": 2264.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00461, ""n"": 847, ""pooled_depth"": 7937.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00574, ""n"": 628, ""pooled_depth"": 6332.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00606, ""n"": 402, ""pooled_depth"": 3699.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00527, ""n"": 314, ""pooled_depth"": 896.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00583, ""n"": 309, ""pooled_depth"": 2927.0, ""callable"": false}, ""sub9"": {""vaf"": 0.0062, ""n"": 179, ""pooled_depth"": 488.0, ""callable"": false}}"	cll9_2
5266	9	3.0947054270389866e-07	2.9717847232077533e-06	0.995	False	1.0	True	sub2	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00932, ""n"": 1075, ""pooled_depth"": 9374.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00992, ""n"": 944, ""pooled_depth"": 8434.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00939, ""n"": 670, ""pooled_depth"": 2421.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00933, ""n"": 851, ""pooled_depth"": 8390.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00976, ""n"": 628, ""pooled_depth"": 6692.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0097, ""n"": 402, ""pooled_depth"": 3892.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00956, ""n"": 324, ""pooled_depth"": 960.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00963, ""n"": 312, ""pooled_depth"": 3058.0, ""callable"": true}, ""sub9"": {""vaf"": 0.00959, ""n"": 184, ""pooled_depth"": 508.0, ""callable"": true}}"	cll9_2
5400	9	3.437949761754966e-07	9.031380726426165e-07	0.665	False	1.0	True	sub5	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00552, ""n"": 1088, ""pooled_depth"": 16391.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00492, ""n"": 952, ""pooled_depth"": 14765.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00505, ""n"": 774, ""pooled_depth"": 4351.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00468, ""n"": 854, ""pooled_depth"": 15114.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00577, ""n"": 631, ""pooled_depth"": 11855.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00542, ""n"": 405, ""pooled_depth"": 6850.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00497, ""n"": 370, ""pooled_depth"": 1875.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00472, ""n"": 322, ""pooled_depth"": 5637.0, ""callable"": false}, ""sub9"": {""vaf"": 0.0049, ""n"": 220, ""pooled_depth"": 961.0, ""callable"": false}}"	cll9_2
5508	9	2.087992286107117e-06	1.733303978599903e-06	0.03	True	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00518, ""n"": 1079, ""pooled_depth"": 10171.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00526, ""n"": 942, ""pooled_depth"": 9063.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00524, ""n"": 701, ""pooled_depth"": 2799.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00421, ""n"": 851, ""pooled_depth"": 9373.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00652, ""n"": 630, ""pooled_depth"": 7469.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00518, ""n"": 402, ""pooled_depth"": 4193.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0102, ""n"": 328, ""pooled_depth"": 1066.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00433, ""n"": 315, ""pooled_depth"": 3548.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00645, ""n"": 191, ""pooled_depth"": 578.0, ""callable"": false}}"	cll9_2
6069	9	2.976300555354356e-06	5.317256029979096e-06	0.515	False	1.0	True	sub9	False	False	True	True	True	"{""sub1"": {""vaf"": 0.01464, ""n"": 1073, ""pooled_depth"": 9108.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01424, ""n"": 940, ""pooled_depth"": 7979.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01322, ""n"": 630, ""pooled_depth"": 2215.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01475, ""n"": 850, ""pooled_depth"": 8018.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01377, ""n"": 633, ""pooled_depth"": 6311.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01228, ""n"": 406, ""pooled_depth"": 3742.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01541, ""n"": 303, ""pooled_depth"": 829.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01233, ""n"": 313, ""pooled_depth"": 2911.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01973, ""n"": 180, ""pooled_depth"": 446.0, ""callable"": true}}"	cll9_2
6070	9	1.979864447009734e-06	4.611293950443349e-06	0.48	False	1.0	True	sub3	False	False	True	True	True	"{""sub1"": {""vaf"": 0.0103, ""n"": 1068, ""pooled_depth"": 7899.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01034, ""n"": 934, ""pooled_depth"": 6996.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01224, ""n"": 600, ""pooled_depth"": 1915.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00885, ""n"": 847, ""pooled_depth"": 6983.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00944, ""n"": 629, ""pooled_depth"": 5425.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00902, ""n"": 402, ""pooled_depth"": 3284.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01083, ""n"": 287, ""pooled_depth"": 724.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01026, ""n"": 310, ""pooled_depth"": 2571.0, ""callable"": true}, ""sub9"": {""vaf"": 0.00758, ""n"": 171, ""pooled_depth"": 399.0, ""callable"": false}}"	cll9_2
6188	9	1.2725328266407088e-06	1.6721521970468074e-06	0.16	False	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0059, ""n"": 1085, ""pooled_depth"": 12382.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00549, ""n"": 948, ""pooled_depth"": 11288.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00787, ""n"": 731, ""pooled_depth"": 3148.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00629, ""n"": 854, ""pooled_depth"": 11166.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00615, ""n"": 635, ""pooled_depth"": 8870.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00568, ""n"": 408, ""pooled_depth"": 5198.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00632, ""n"": 350, ""pooled_depth"": 1295.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00413, ""n"": 320, ""pooled_depth"": 4099.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00565, ""n"": 199, ""pooled_depth"": 643.0, ""callable"": false}}"	cll9_2
6246	9	7.594857802658522e-07	1.5894498432890513e-06	0.495	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01271, ""n"": 1091, ""pooled_depth"": 24522.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01245, ""n"": 956, ""pooled_depth"": 21358.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01308, ""n"": 807, ""pooled_depth"": 5899.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01237, ""n"": 857, ""pooled_depth"": 21048.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01253, ""n"": 640, ""pooled_depth"": 17604.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01225, ""n"": 411, ""pooled_depth"": 10027.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01466, ""n"": 377, ""pooled_depth"": 2476.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01371, ""n"": 327, ""pooled_depth"": 7689.0, ""callable"": true}, ""sub9"": {""vaf"": 0.0138, ""n"": 227, ""pooled_depth"": 1307.0, ""callable"": true}}"	cll9_2
6342	9	6.938139350329697e-07	9.810942403370857e-07	0.27	False	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00636, ""n"": 1086, ""pooled_depth"": 20225.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00652, ""n"": 953, ""pooled_depth"": 17610.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00714, ""n"": 795, ""pooled_depth"": 4917.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00691, ""n"": 857, ""pooled_depth"": 17565.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00561, ""n"": 636, ""pooled_depth"": 14468.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00681, ""n"": 409, ""pooled_depth"": 8512.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00639, ""n"": 372, ""pooled_depth"": 2114.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00549, ""n"": 324, ""pooled_depth"": 6529.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00661, ""n"": 227, ""pooled_depth"": 1087.0, ""callable"": false}}"	cll9_2
6464	9	1.11401921057259e-06	1.53781292236699e-06	0.175	False	1.0	True	sub1	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0113, ""n"": 1091, ""pooled_depth"": 19242.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01031, ""n"": 952, ""pooled_depth"": 16740.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01056, ""n"": 788, ""pooled_depth"": 4652.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01092, ""n"": 858, ""pooled_depth"": 16920.0, ""callable"": true}, ""sub5"": {""vaf"": 0.0106, ""n"": 631, ""pooled_depth"": 13569.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01059, ""n"": 413, ""pooled_depth"": 7920.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01055, ""n"": 372, ""pooled_depth"": 1911.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00881, ""n"": 324, ""pooled_depth"": 6146.0, ""callable"": false}, ""sub9"": {""vaf"": 0.01042, ""n"": 229, ""pooled_depth"": 1053.0, ""callable"": true}}"	cll9_2
6513	9	1.0022497519780114e-06	1.0060506231146308e-06	0.06	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00836, ""n"": 1086, ""pooled_depth"": 21469.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00939, ""n"": 954, ""pooled_depth"": 18581.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00735, ""n"": 807, ""pooled_depth"": 5357.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00843, ""n"": 858, ""pooled_depth"": 18779.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00792, ""n"": 639, ""pooled_depth"": 15253.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00751, ""n"": 413, ""pooled_depth"": 8777.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00979, ""n"": 377, ""pooled_depth"": 2270.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00928, ""n"": 331, ""pooled_depth"": 6869.0, ""callable"": true}, ""sub9"": {""vaf"": 0.00966, ""n"": 227, ""pooled_depth"": 1199.0, ""callable"": true}}"	cll9_2
6544	9	1.8581777008462067e-06	2.181993490203361e-06	0.11	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0168, ""n"": 1085, ""pooled_depth"": 21187.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01494, ""n"": 951, ""pooled_depth"": 18174.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01427, ""n"": 804, ""pooled_depth"": 5228.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01649, ""n"": 857, ""pooled_depth"": 18375.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01593, ""n"": 638, ""pooled_depth"": 15231.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01636, ""n"": 408, ""pooled_depth"": 8699.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01833, ""n"": 384, ""pooled_depth"": 2205.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01472, ""n"": 327, ""pooled_depth"": 6740.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01612, ""n"": 228, ""pooled_depth"": 1120.0, ""callable"": true}}"	cll9_2
6726	9	2.637372651912429e-06	3.3836265941677356e-06	0.155	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01116, ""n"": 1074, ""pooled_depth"": 9725.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01023, ""n"": 944, ""pooled_depth"": 8623.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01111, ""n"": 665, ""pooled_depth"": 2387.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00988, ""n"": 850, ""pooled_depth"": 8347.0, ""callable"": true}, ""sub5"": {""vaf"": 0.0114, ""n"": 630, ""pooled_depth"": 6784.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0098, ""n"": 405, ""pooled_depth"": 4034.0, ""callable"": true}, ""sub7"": {""vaf"": 0.015, ""n"": 328, ""pooled_depth"": 1103.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00897, ""n"": 318, ""pooled_depth"": 3141.0, ""callable"": true}, ""sub9"": {""vaf"": 0.00788, ""n"": 192, ""pooled_depth"": 507.0, ""callable"": false}}"	cll9_2
6780	9	1.1761583237736188e-05	1.7488391525312387e-05	0.185	False	1.0	True	sub5	False	False	True	True	True	"{""sub1"": {""vaf"": 0.01876, ""n"": 981, ""pooled_depth"": 3264.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01527, ""n"": 857, ""pooled_depth"": 2974.0, ""callable"": true}, ""sub3"": {""vaf"": 0.0165, ""n"": 399, ""pooled_depth"": 745.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01801, ""n"": 784, ""pooled_depth"": 2884.0, ""callable"": true}, ""sub5"": {""vaf"": 0.0199, ""n"": 595, ""pooled_depth"": 2171.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01692, ""n"": 375, ""pooled_depth"": 1355.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01811, ""n"": 159, ""pooled_depth"": 267.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01194, ""n"": 289, ""pooled_depth"": 1210.0, ""callable"": false}, ""sub9"": {""vaf"": 0.01644, ""n"": 85, ""pooled_depth"": 143.0, ""callable"": false}}"	cll9_2
6832	9	5.502869502654052e-06	8.039380008598323e-06	0.16	False	1.0	True	sub3	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00508, ""n"": 984, ""pooled_depth"": 3533.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00444, ""n"": 869, ""pooled_depth"": 3055.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00907, ""n"": 401, ""pooled_depth"": 775.0, ""callable"": true}, ""sub4"": {""vaf"": 0.0079, ""n"": 783, ""pooled_depth"": 3059.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00753, ""n"": 590, ""pooled_depth"": 2462.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00785, ""n"": 384, ""pooled_depth"": 1431.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00733, ""n"": 153, ""pooled_depth"": 237.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00518, ""n"": 281, ""pooled_depth"": 1131.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00712, ""n"": 86, ""pooled_depth"": 132.0, ""callable"": false}}"	cll9_2
6996	9	2.15586174132191e-06	4.837669860999821e-06	0.605	False	1.0	True	sub7	False	False	True	True	True	"{""sub1"": {""vaf"": 0.011, ""n"": 1064, ""pooled_depth"": 6481.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01104, ""n"": 932, ""pooled_depth"": 5638.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00834, ""n"": 577, ""pooled_depth"": 1612.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0095, ""n"": 839, ""pooled_depth"": 5921.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01053, ""n"": 618, ""pooled_depth"": 4674.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00986, ""n"": 402, ""pooled_depth"": 2691.0, ""callable"": true}, ""sub7"": {""vaf"": 0.0112, ""n"": 268, ""pooled_depth"": 619.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00929, ""n"": 306, ""pooled_depth"": 2218.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01006, ""n"": 148, ""pooled_depth"": 312.0, ""callable"": false}}"	cll9_2
7046	9	4.20586985890032e-06	4.179416238362493e-06	0.05	True	1.0	True	sub7	False	False	True	True	True	"{""sub1"": {""vaf"": 0.00623, ""n"": 1053, ""pooled_depth"": 5344.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00813, ""n"": 910, ""pooled_depth"": 4691.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00774, ""n"": 550, ""pooled_depth"": 1344.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00546, ""n"": 835, ""pooled_depth"": 4709.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00723, ""n"": 619, ""pooled_depth"": 3831.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00937, ""n"": 399, ""pooled_depth"": 2180.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01103, ""n"": 242, ""pooled_depth"": 495.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00484, ""n"": 300, ""pooled_depth"": 1880.0, ""callable"": false}, ""sub9"": {""vaf"": 0.01035, ""n"": 138, ""pooled_depth"": 276.0, ""callable"": true}}"	cll9_2
7106	9	2.7202712233665115e-06	3.927663358428916e-06	0.15	False	1.0	True	sub7	False	False	True	True	True	"{""sub1"": {""vaf"": 0.01123, ""n"": 1084, ""pooled_depth"": 9417.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00953, ""n"": 936, ""pooled_depth"": 7906.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01112, ""n"": 655, ""pooled_depth"": 2328.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01081, ""n"": 850, ""pooled_depth"": 8158.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00934, ""n"": 627, ""pooled_depth"": 6694.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01042, ""n"": 402, ""pooled_depth"": 3791.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01485, ""n"": 322, ""pooled_depth"": 906.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01159, ""n"": 312, ""pooled_depth"": 2886.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01439, ""n"": 177, ""pooled_depth"": 478.0, ""callable"": true}}"	cll9_2
7112	9	3.319258888663923e-07	1.5454416301818153e-06	0.9	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00536, ""n"": 1087, ""pooled_depth"": 12596.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00543, ""n"": 947, ""pooled_depth"": 10714.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00521, ""n"": 701, ""pooled_depth"": 3091.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00511, ""n"": 855, ""pooled_depth"": 10872.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00581, ""n"": 633, ""pooled_depth"": 8896.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00593, ""n"": 403, ""pooled_depth"": 5091.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0059, ""n"": 343, ""pooled_depth"": 1238.0, ""callable"": false}, ""sub8"": {""vaf"": 0.0058, ""n"": 318, ""pooled_depth"": 3916.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00516, ""n"": 200, ""pooled_depth"": 641.0, ""callable"": false}}"	cll9_2
7191	9	4.65940938558105e-07	1.043805622685173e-06	0.625	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00607, ""n"": 1091, ""pooled_depth"": 17044.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00669, ""n"": 949, ""pooled_depth"": 14792.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00563, ""n"": 749, ""pooled_depth"": 4113.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00627, ""n"": 857, ""pooled_depth"": 14767.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00568, ""n"": 637, ""pooled_depth"": 12158.0, ""callable"": false}, ""sub6"": {""vaf"": 0.0059, ""n"": 406, ""pooled_depth"": 6959.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00714, ""n"": 369, ""pooled_depth"": 1696.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00627, ""n"": 325, ""pooled_depth"": 5358.0, ""callable"": false}, ""sub9"": {""vaf"": 0.0067, ""n"": 219, ""pooled_depth"": 880.0, ""callable"": false}}"	cll9_2
7315	9	1.4607357289599999e-06	1.7131008556583388e-06	0.145	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0096, ""n"": 1092, ""pooled_depth"": 17346.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00928, ""n"": 948, ""pooled_depth"": 14889.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00895, ""n"": 768, ""pooled_depth"": 4316.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00959, ""n"": 854, ""pooled_depth"": 14764.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00866, ""n"": 635, ""pooled_depth"": 12372.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00834, ""n"": 410, ""pooled_depth"": 6905.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01316, ""n"": 365, ""pooled_depth"": 1893.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00898, ""n"": 323, ""pooled_depth"": 5192.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01072, ""n"": 208, ""pooled_depth"": 917.0, ""callable"": true}}"	cll9_2
7361	9	1.7752032073469441e-06	2.0081399520103787e-06	0.115	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00664, ""n"": 1084, ""pooled_depth"": 10978.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00733, ""n"": 946, ""pooled_depth"": 9594.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00561, ""n"": 697, ""pooled_depth"": 2630.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0081, ""n"": 849, ""pooled_depth"": 9349.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00621, ""n"": 633, ""pooled_depth"": 7772.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00893, ""n"": 408, ""pooled_depth"": 4372.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00809, ""n"": 321, ""pooled_depth"": 1080.0, ""callable"": true}, ""sub8"": {""vaf"": 0.0064, ""n"": 313, ""pooled_depth"": 3296.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00385, ""n"": 194, ""pooled_depth"": 569.0, ""callable"": false}}"	cll9_2
7773	9	1.057230660529388e-06	1.49595515068606e-06	0.185	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00649, ""n"": 1086, ""pooled_depth"": 12315.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00584, ""n"": 945, ""pooled_depth"": 10960.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00492, ""n"": 714, ""pooled_depth"": 2926.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00494, ""n"": 852, ""pooled_depth"": 11008.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00627, ""n"": 633, ""pooled_depth"": 8820.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00702, ""n"": 406, ""pooled_depth"": 5011.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0044, ""n"": 334, ""pooled_depth"": 1178.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00522, ""n"": 319, ""pooled_depth"": 4011.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00408, ""n"": 202, ""pooled_depth"": 650.0, ""callable"": false}}"	cll9_2
7775	9	8.971765208341773e-07	1.4108612993553646e-06	0.305	False	1.0	True	sub2	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00615, ""n"": 1088, ""pooled_depth"": 14613.0, ""callable"": false}, ""sub2"": {""vaf"": 0.007, ""n"": 948, ""pooled_depth"": 12953.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00532, ""n"": 747, ""pooled_depth"": 3526.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00585, ""n"": 855, ""pooled_depth"": 13021.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00695, ""n"": 633, ""pooled_depth"": 10512.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00621, ""n"": 408, ""pooled_depth"": 6046.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00632, ""n"": 356, ""pooled_depth"": 1423.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00528, ""n"": 323, ""pooled_depth"": 4719.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00614, ""n"": 210, ""pooled_depth"": 788.0, ""callable"": false}}"	cll9_2
